Source,Target,Type,Id,Label,Weight,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4714,71,Directed,7809,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/miguelrizalrizo.bsky.social/post/3lj3mxg3rns2k,0,0,0,0,0,0,0,0,"Ya me jode darle la razón a los mierdas de Vox, pero aquí tienen razón: Silvia habla explícitamente de Vox, pero es que en ese corte no sale. Aquí, la entrevista completa, en el minuto 28 es cuando lo hace youtu.be/jbD8q9lElC8?...",replied_to,7072
4714,4714,Directed,7810,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/miguelrizalrizo.bsky.social/post/3lj3n3a6r3s2k,0,0,0,0,0,0,0,0,"Cuando hacemos lo mismo que ellos, nos ponemos a su nivel. Y de eso, paso",replied_to,7073
4714,4715,Directed,7811,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/miguelrizalrizo.bsky.social/post/3lj3vrj2k2k2k,0,0,0,0,0,0,0,0,"Qué sí, que de acuerdo, pero que Silvia Itxaurrondo sí se refirió explícitamente a Vox en esos términos, que el neandertal este no se dió por aludido por error.",replied_to,7075
4715,4714,Directed,7812,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/gamunar.bsky.social/post/3lj3s5jlj522a,0,0,0,0,0,0,0,0,"""Una fuerza machista, racista, homófoba, no debe tener espacio en un medio de comunicación público. Es mi opinión."" Si defiende el derecho de Vox de exponer mensajes machistas, racistas y homófobos, también defiende el derecho de la periodista a opinar que no se debe dar espacio a ellos.",replied_to,7074
4716,71,Directed,7813,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/se-rioono.bsky.social/post/3liyvstr2oc2k,0,0,0,0,0,0,0,0,Zaaaasscaaaaa !!!,replied_to,7076
4717,71,Directed,7814,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/kontikas.bsky.social/post/3liyxp6nfac2j,0,0,0,0,0,0,0,0,Doble aplauso 👏,replied_to,7079
4718,71,Directed,7815,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/adoout.bsky.social/post/3liyxpqkruk2q,0,0,0,0,0,0,0,0,📌,replied_to,7080
4718,166,Directed,7816,,1,2024-12-01,"<[2024-12-01, 2024-12-01]>",https://bsky.app/profile/adoout.bsky.social/post/3lc7mygtrqs27,0,0,0,0,0,0,0,0,"El resto de partidos de izquierda deberían aprobar una enmienda para eliminar las siglas ""S"" y ""O"" al referirse al PSOE, y llamar a prohibir la participación de miembros de ese partido en actividades de la izquierda.
Si ellos pueden quitar siglas de colectivos ajenos, nosotres también podemos.",replied_to,9348
4719,71,Directed,7817,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/francgarcia.bsky.social/post/3lj2vcyf54s2d,0,0,0,0,0,0,0,0,"Que quede claro eh, Silvia se refería a #Vox, no vayamos a PPensar que hablaba de otras fuerzas cada vez más fachas y repartamos las culpas",replied_to,7081
4720,71,Directed,7818,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/kenoby21.bsky.social/post/3liz35pys622v,0,0,0,0,0,0,0,0,"Que arte, y que profesionalidad la de Silvia",replied_to,7085
4721,71,Directed,7819,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/delpurgatorio.bsky.social/post/3liz5tjudv22q,0,0,0,0,0,0,0,0,Zasca y más zascas,replied_to,7086
4722,71,Directed,7820,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/fagomez94.bsky.social/post/3liyx7rid3s2x,0,0,0,0,0,0,0,0,"Era su ""primer día de trabajo"".",replied_to,7087
4723,71,Directed,7821,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/debby301285.bsky.social/post/3liyuyjebic2v,0,0,0,0,0,0,0,0,El chiste se cuenta solo🤣,replied_to,7088
4724,71,Directed,7822,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/hogarsaganiano.bsky.social/post/3lizddzbh5k2w,0,0,0,0,0,0,0,0,Que torpe el barbas,replied_to,7090
4724,2876,Directed,7823,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/hogarsaganiano.bsky.social/post/3lizdewk2tc2w,0,0,0,0,0,0,0,0,Jajaja jajajaja,replied_to,7114
4725,71,Directed,7824,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/bentejui.bsky.social/post/3lizbcrr2ts2a,0,0,0,0,0,0,0,0,"👍👍👍
¡Qué buena contestación!",replied_to,7091
4725,2876,Directed,7825,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/bentejui.bsky.social/post/3lizbfltrw22a,0,0,0,0,0,0,0,0,Si le caga una paloma en la cara pone la misma sonrisa,replied_to,7115
4726,71,Directed,7826,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/albertgines.bsky.social/post/3lizef4ufmc2b,0,0,0,0,0,0,0,0,👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾,replied_to,7093
4727,71,Directed,7827,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/libertad64.bsky.social/post/3liz2wsfic22f,0,0,0,0,0,0,0,0,"Ayyyy, es que soy imbecil y no me había dado cuenta 🤪",replied_to,7094
4728,71,Directed,7828,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/emelamgel.bsky.social/post/3liz34lzw222y,0,0,0,0,0,0,0,0,En toda la boca...,replied_to,7095
4729,71,Directed,7829,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/rsaavedta.bsky.social/post/3liyzogeo4c2k,0,0,0,0,0,0,0,0,El subconsciente les puede.,replied_to,7096
4730,71,Directed,7830,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/pablamar.bsky.social/post/3liyytkudgs2g,0,0,0,0,0,0,0,0,Muy bien. Quien se pica ajos....,replied_to,7097
4731,71,Directed,7831,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/baestivum.bsky.social/post/3liyv4ldn3s2k,0,0,0,0,0,0,0,0,Jjjajajjajaja,replied_to,7099
4732,71,Directed,7832,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/jmvallejo.bsky.social/post/3liz6gg4nm227,0,0,0,0,0,0,0,0,,replied_to,7101
4733,71,Directed,7833,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/helenciya.bsky.social/post/3liyv3yx6222y,0,0,0,0,0,0,0,0,Cada día adoro más a esta mujer. Qué elegancia para hacer que ciertos elementos evidencien su imbecilidad.,replied_to,7102
4734,71,Directed,7834,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/pedrolmerino.bsky.social/post/3liza3jzfvc2r,0,0,0,0,0,0,0,0,Es lógico que se sienta aludido.,replied_to,7105
4735,71,Directed,7835,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/3ldelron.bsky.social/post/3lizcmg3rfc2l,0,0,0,0,0,0,0,0,El portavoz de Vox el solito:,replied_to,7106
4736,71,Directed,7836,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/p3p3.bsky.social/post/3liyvzlfi5k2k,0,0,0,0,0,0,0,0,He notado una vibración y no sabía que era. La Tremenda Hostia.,replied_to,7107
4737,71,Directed,7837,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/likepeter0312.bsky.social/post/3liyuxvpv3k2a,0,0,0,0,0,0,0,0,Zascaaaaaaaaaaaaa,replied_to,7108
4737,160,Directed,7838,,1,2025-02-11,"<[2025-02-11, 2025-02-11]>",https://bsky.app/profile/likepeter0312.bsky.social/post/3lhvoywk3ec2o,0,0,0,0,0,0,0,0,"Algo no me cuadró si pagas 21 euros sobre los 50 euros estarías pagando a un tipo de irpf del 42% sobre esa subida , me parece que debe haber un error .",replied_to,7480
4738,71,Directed,7839,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/anacarrasco.bsky.social/post/3liyzl4cfvk2i,0,0,0,0,0,0,0,0,Maravilla de respuesta!!,replied_to,7109
4739,2876,Directed,7840,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/martxelom.bsky.social/post/3lizdetb6f22u,0,0,0,0,0,0,0,0,Esa cara es la de alguien que sabe que le han tangado de la misma manera que lo hace el.,replied_to,7113
4740,2876,Directed,7841,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/nrick.bsky.social/post/3liz3ircyyk2d,0,0,0,0,0,0,0,0,"Es cara de ""la que me han dado es suave para la que me espera cuando llegue a casa""",replied_to,7116
4741,2876,Directed,7842,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/soroza.bsky.social/post/3lizflaf4ms24,0,0,0,0,0,0,0,0,Creo que sobrevaloras su intelecto.,replied_to,7119
4743,2876,Directed,7843,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/perfectoasuncion.bsky.social/post/3liz4fem5wc23,0,0,0,0,0,0,0,0,"La sonrisa de un palurdo ignorante al que acaban de demostrar que es bobo, fascista, racista y homófobo porque él mismo lo reconoce. Imbécil supino olímpico",replied_to,7121
4743,45,Directed,7844,,1,2025-01-22,"<[2025-01-22, 2025-01-22]>",https://bsky.app/profile/perfectoasuncion.bsky.social/post/3lgdla4fqvk2a,0,0,0,0,0,0,0,0,"Exacto. La ultraderecha española, desde el ppvox franquista hasta junts per joder, son unos bastardos miserables a los que les importa una mierda la gente. Espero que paguen su miseria y su mezquindad en sus repugnantes vidas",replied_to,7920
4744,71,Directed,7845,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/ladygodiva72.bsky.social/post/3lizryckks22r,0,0,0,0,0,0,0,0,Quien se pica..,replied_to,7122
4745,71,Directed,7846,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/alexcurd.bsky.social/post/3liyymxh63k2s,0,0,0,0,0,0,0,0,El tipo tiene cara de talibán pederasta,replied_to,7123
4745,4825,Directed,7847,,1,2025-02-24,"<[2025-02-24, 2025-02-24]>",https://bsky.app/profile/alexcurd.bsky.social/post/3liw23axohc2a,0,0,0,0,0,0,0,0,"Simple. En Alemania el fascismo perdió la guerra y el Spain la ganó. Y por eso seguimos con leyes mordaza,  abogados cristianos y subnormalidades así heredadas de complejos del antiguo regimen incrustados hasta la médula, incluso en psoe",replied_to,7274
4746,71,Directed,7848,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/mariapazcalvo.bsky.social/post/3lj22rebfc225,0,0,0,0,0,0,0,0,,replied_to,7125
4747,3045,Directed,7849,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/borislav1.bsky.social/post/3lj377epplc2g,0,0,0,0,0,0,0,0,Y feos de cojones,replied_to,7127
4748,71,Directed,7850,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/sin-animo-de-lucro.bsky.social/post/3liz4frmn322f,0,0,0,0,0,0,0,0,41 seg de pura ambrosía,replied_to,7128
4749,71,Directed,7851,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/toenjujamotumu.bsky.social/post/3liyxqn4cc22b,0,0,0,0,0,0,0,0,,replied_to,7129
4750,71,Directed,7852,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/alfonsoboullon.bsky.social/post/3lj3jbhxcvs2n,0,0,0,0,0,0,0,0,ZAASSSCAAA!!,replied_to,7130
4751,71,Directed,7853,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/alejandro1967.bsky.social/post/3lj3h6onv2s2n,0,0,0,0,0,0,0,0,Vaya zasca!!,replied_to,7131
4752,71,Directed,7854,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/roydeef23.bsky.social/post/3lizcucavck2s,0,0,0,0,0,0,0,0,Zasca!!,replied_to,7134
4753,71,Directed,7855,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/elmillonario.bsky.social/post/3lizfug7nic25,0,0,0,0,0,0,0,0,El tipo se sinceró...,replied_to,7136
4754,71,Directed,7856,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/mosqueton.bsky.social/post/3liz5tnr24k2a,0,0,0,0,0,0,0,0,¿El lerdo no era el que decía que con Franco todos vivían en color?,replied_to,7140
4755,71,Directed,7857,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/anitabanana.bsky.social/post/3lj2rdbncxc2d,0,0,0,0,0,0,0,0,Ridículo nivel Dios,replied_to,7141
4756,71,Directed,7858,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/joanantonio.bsky.social/post/3lj2v6kaz3k2p,0,0,0,0,0,0,0,0,Tonto el culo..como la mayoría de los fachas🤮🤮🤮,replied_to,7143
4757,71,Directed,7859,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/elestan.bsky.social/post/3liz27n324s2m,0,0,0,0,0,0,0,0,"Puntazo para el presidente de RTVE.
👏👏👏👏👏👏👏👏👏👏👏👏",replied_to,7144
4758,71,Directed,7860,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/sitaempanada.bsky.social/post/3liyvrj4zb226,0,0,0,0,0,0,0,0,,replied_to,7146
4759,71,Directed,7861,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/guimoal.bsky.social/post/3lj2uhychtk2j,0,0,0,0,0,0,0,0,La media risita de vergüenza del ultra es para enmarcar.,replied_to,7147
4759,1246,Directed,7862,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/guimoal.bsky.social/post/3lbjzhgbapk2m,0,0,0,0,0,0,0,0,,replied_to,8930
4760,71,Directed,7863,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/raymkiii.bsky.social/post/3liz423c5kc2c,0,0,0,0,0,0,0,0,😈😈😈,replied_to,7148
4761,71,Directed,7864,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/diana73.bsky.social/post/3liz7cqzrf22n,0,0,0,0,0,0,0,0,"Que bien preparada la respuesta, a este hombre un monumento",replied_to,7149
4762,71,Directed,7865,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/guelmi.bsky.social/post/3lj35435ug22p,0,0,0,0,0,0,0,0,"Tonto, cara de tonto se le ha quedado.",replied_to,7150
4763,71,Directed,7866,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/jlaf68.bsky.social/post/3liz3buv4f22i,0,0,0,0,0,0,0,0,Boom,replied_to,7151
4764,71,Directed,7867,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/alikindoi.bsky.social/post/3lizghk5ass2p,0,0,0,0,0,0,0,0,"Si escucháis atentamente, al final del vídeo se oye cómo se suicida su última neurona.",replied_to,7152
4765,71,Directed,7868,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/takela.bsky.social/post/3liywqqjuxc2u,0,0,0,0,0,0,0,0,"Se da por aludido porque, a parte de todo eso, es tontooo.
Por cierto, toda la razón Silvia Intxaurrondo 🤙🏿",replied_to,7153
4765,5127,Directed,7869,,1,2025-01-26,"<[2025-01-26, 2025-01-26]>",https://bsky.app/profile/takela.bsky.social/post/3lgoffot3222t,0,0,0,0,0,0,0,0,🤣🤣🤣👏🏿👏🏿👏🏿,replied_to,7833
4766,71,Directed,7870,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/chonlago.bsky.social/post/3lizbt5rnl22x,0,0,0,0,0,0,0,0,"Buena pregunta. Lo mismo pretenden  ser denominados como ""progresistas, xenofilos, feministas""...",replied_to,7154
4767,71,Directed,7871,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/vicenteroturas.bsky.social/post/3lizsqere2k25,0,0,0,0,0,0,0,0,No puede haber más capullos en VOX.,replied_to,7155
4768,71,Directed,7872,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/elterrible.bsky.social/post/3liz647jwqs26,0,0,0,0,0,0,0,0,"Se han sentido aludidos por que son unos fascistas, ultras, xenófobos y machistas.",replied_to,7157
4769,71,Directed,7873,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/trespies3.bsky.social/post/3liyzwosyzs2e,0,0,0,0,0,0,0,0,JAJAJAJAJAJA Muy bien contestado,replied_to,7159
4770,71,Directed,7874,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/andleba.bsky.social/post/3liz5hq2b322w,0,0,0,0,0,0,0,0,,replied_to,7161
4771,71,Directed,7875,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/sancarpanta.bsky.social/post/3liza564mi22w,0,0,0,0,0,0,0,0,Maravillosa respuesta!!! 🥂,replied_to,7162
4772,71,Directed,7876,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/miedmen.bsky.social/post/3liz6z4mpss2e,0,0,0,0,0,0,0,0,"Primero: si habla en nombre propio en una entrevista en otro medio, RTVE no es nadie para pedir cuentas a ninguno de sus empleados por emitir una opinión.

Segundo, el tipo de Vox no puede ser más tonto.

O sí, que en estas cosas nunca se sabe.",replied_to,7165
4773,4772,Directed,7877,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/sergiozam1986.bsky.social/post/3lizblzza3c2s,0,0,0,0,0,0,0,0,"De hecho, en la entrevista recalca varias veces que es su opinión personal.",replied_to,7166
4774,71,Directed,7878,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/kokiriboy.bsky.social/post/3lizpo7esvk2x,0,0,0,0,0,0,0,0,"Este es el que dijo que: ""Leer muchos libros, seca el cerebro"".... Jajajajajajajaj menudo elemento....",replied_to,7167
4775,4774,Directed,7879,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/piedadcalero.bsky.social/post/3lizxgiqlk22g,0,0,0,0,0,0,0,0,¿Esto es verdad? ¿Dijo eso de verdad? Yo alucino mucho con esta gente. Y alucino más con que haya gente que les vote.,replied_to,7168
4775,727,Directed,7880,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/piedadcalero.bsky.social/post/3lizzd5fe5k2p,0,0,0,0,0,0,0,0,Ay dios mío...esperemos que follen solo entre ellos y dejen de reproducirse 🤣🤣🤣🤣,replied_to,7170
4776,71,Directed,7881,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/reinaviolant.bsky.social/post/3liz2zzvbtc2u,0,0,0,0,0,0,0,0,Muy bueno se ha quedado a cuadros😂😂,replied_to,7172
4777,71,Directed,7882,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/anjelbc.bsky.social/post/3liyvbikq7k24,0,0,0,0,0,0,0,0,Qué sartenazo en toa la boca,replied_to,7173
4778,71,Directed,7883,,2,2025-02-19,"<[2025-02-19, 2025-02-19]>",https://bsky.app/profile/corduroy77.bsky.social/post/3lij3mvqrbs2w,0,0,0,0,0,0,0,0,"La infamia que se cometió con los mayores en Madrid con ese protocolo de la vergüenza firmado x Ayuso que impedía q les trasladasen a un hospital, no puede quedar impune. Tiene que haber justicia para que no vuelva a ocurrir.",replied_to,7373
4779,71,Directed,7885,,2,2025-02-11,"<[2025-02-11, 2025-02-11]>",https://bsky.app/profile/dortega-g.bsky.social/post/3lhv2z3uvnk2e,0,0,0,0,0,0,0,0,"Me encanta la cara del final
Jajajajajajajajajajaja
Es como cuando le pillas una chuleta a un niño en un examen",replied_to,9258
4780,71,Directed,7887,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/luna-azul.bsky.social/post/3liyxzgqgxk2g,0,0,0,0,0,0,0,0,"Un tonto muy tonto... 😂😂😂
No puede ni disimular.
😂😂😂😂😂",replied_to,7176
4781,71,Directed,7888,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/tetxusakuraflute.bsky.social/post/3lizetqt32s2l,0,0,0,0,0,0,0,0,Le ha hecho pupita,replied_to,7177
4781,4825,Directed,7889,,1,2025-02-23,"<[2025-02-23, 2025-02-23]>",https://bsky.app/profile/tetxusakuraflute.bsky.social/post/3liufxve2yk2a,0,0,0,0,0,0,0,0,Coincido. Pero no me sorprende sabiendo cuál fue su origen.,replied_to,7287
4781,3634,Directed,7890,,1,2024-11-20,"<[2024-11-20, 2024-11-20]>",https://bsky.app/profile/tetxusakuraflute.bsky.social/post/3lbeoahvuac2j,0,0,0,0,0,0,0,0,Ingenioso. Apología al franquismo fracasada,replied_to,9128
4782,71,Directed,7891,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/joseba3.bsky.social/post/3liyz45p5z227,0,0,0,0,0,0,0,0,"Pues claro que se sienten aludidos , por que tienen claro lo que son. Si ellos gobernaran iban a quedar  cuatro periodistas y dos medios de comunicación. 😖 Bien por Silvia",replied_to,7182
4783,71,Directed,7892,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/lapekinesa.bsky.social/post/3liyvjtmjzs2d,0,0,0,0,0,0,0,0,La pusiste a 🥚 🤣🤣🤣🤣🤣,replied_to,7183
4784,71,Directed,7893,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/tannatis.bsky.social/post/3lizsij2gak24,0,0,0,0,0,0,0,0,Zas! En toda la boca,replied_to,7186
4784,45,Directed,7894,,1,2025-01-23,"<[2025-01-23, 2025-01-23]>",https://bsky.app/profile/tannatis.bsky.social/post/3lggsxii2g223,0,0,0,0,0,0,0,0,"Javier, en poco tiempo nos veo refugiándonos en el norte o en el sur.",replied_to,7889
4784,4784,Directed,7895,,1,2025-01-23,"<[2025-01-23, 2025-01-23]>",https://bsky.app/profile/tannatis.bsky.social/post/3lggsyw6k7s23,0,0,0,0,0,0,0,0,Esto ya ha pasado. Y lo sabes.,replied_to,7890
4785,71,Directed,7896,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/daviddeivis.bsky.social/post/3liywaxni322k,0,0,0,0,0,0,0,0,,replied_to,7187
4786,2891,Directed,7897,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/gemmadg.bsky.social/post/3lizncww3a223,0,0,0,0,0,0,0,0,Pero él dice que Silvia se refería a vox. Y Silvia habló en general. Nunca se refirió a vox en particular.,replied_to,7189
4787,71,Directed,7898,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/juguar.bsky.social/post/3lizftxu7dk22,0,0,0,0,0,0,0,0,Jajajaja que putos inútiles son 😂😂😂,replied_to,7190
4788,71,Directed,7899,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/anibalinvic.bsky.social/post/3liz2nfnemc2m,0,0,0,0,0,0,0,0,🤣🤣🤣🤣 el presidente de RTVE un fuc*** máster del universo,replied_to,7191
4789,71,Directed,7900,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/juansebastian.bsky.social/post/3liyzr4nbxc2h,0,0,0,0,0,0,0,0,Me acabo de hacer fan de este señor.,replied_to,7192
4790,71,Directed,7901,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/danisuco.bsky.social/post/3lj3bokqfhs2n,0,0,0,0,0,0,0,0,Booooooom,replied_to,7193
4791,71,Directed,7902,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/bahlsen07.bsky.social/post/3liyver67e22d,0,0,0,0,0,0,0,0,la contestación es para enmarcarla y darle un besito cada mañana.,replied_to,7194
4792,71,Directed,7903,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/dicrar.bsky.social/post/3liyymmvv4k2q,0,0,0,0,0,0,0,0,,replied_to,7195
4792,160,Directed,7904,,1,2025-02-11,"<[2025-02-11, 2025-02-11]>",https://bsky.app/profile/dicrar.bsky.social/post/3lhvrz5244s2m,0,0,0,0,0,0,0,0,"Todo correcto, pero el titular es el que es y beneficia al binomio PP-Vox.
El PSOE no sabe capitalizar sus logros y sus tropiezos dan alas a la ultraderecha.
Pinta mal.",replied_to,7550
4793,71,Directed,7905,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/danzadehojas.bsky.social/post/3lj23uln7322q,0,0,0,0,0,0,0,0,"No se cansan de hacer el ridículo, ni de demostrar que son una panda de garrulos.",replied_to,7196
4794,71,Directed,7906,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/rinconesdecolores.bsky.social/post/3lizyugwjbc25,0,0,0,0,0,0,0,0,"Sencillamente magistral, maravilloso.",replied_to,7197
4795,71,Directed,7907,,2,2025-01-27,"<[2025-01-27, 2025-01-27]>",https://bsky.app/profile/jajota.bsky.social/post/3lgq4tkqspk27,0,0,0,0,0,0,0,0,"Acordaros de la película Éxodo, de Otto Preminger. TODOS, y digo TODOS, una pena de humanidad.",replied_to,7860
4796,71,Directed,7909,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/duncam.bsky.social/post/3lizmdas3ec2f,0,0,0,0,0,0,0,0,Porque lo define perfectamente....además de FASCISTA HIJO DE LA GRANDISIMA PVTA....,replied_to,7199
4797,71,Directed,7910,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/pepetwobed.bsky.social/post/3liz5xsjyw22p,0,0,0,0,0,0,0,0,Bien presidente.,replied_to,7200
4797,1246,Directed,7911,,1,2024-11-22,"<[2024-11-22, 2024-11-22]>",https://bsky.app/profile/pepetwobed.bsky.social/post/3lbjxyepfck27,0,0,0,0,0,0,0,0,Pero y Martín? Personalmente creo que pocos pilotos de GP son tan educados como Bagnaia. Creo que Martín no ha estado a la altura.,replied_to,8944
4798,71,Directed,7912,,1,2025-02-26,"<[2025-02-26, 2025-02-26]>",https://bsky.app/profile/antoko.bsky.social/post/3lj2atxa3k22v,0,0,0,0,0,0,0,0,"De acuerdo con la declaración de Silvia. Es obvio que en Vox se sientan aludidos.
Para el Sr. de Vox el siguiente cartelito:",replied_to,7201
4799,71,Directed,7913,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/eltonio.bsky.social/post/3liyxvgihss2c,0,0,0,0,0,0,0,0,"Es verdad, en el partido extremista están quedando los más bobos e inútiles 🤪",replied_to,7202
4801,71,Directed,7914,,1,2025-02-25,"<[2025-02-25, 2025-02-25]>",https://bsky.app/profile/joseloyes1962.bsky.social/post/3liyy7n72os2n,0,0,0,0,0,0,0,0,El subconsciente los delata!!,replied_to,7204
4801,160,Directed,7915,,1,2025-02-11,"<[2025-02-11, 2025-02-11]>",https://bsky.app/profile/joseloyes1962.bsky.social/post/3lhvpy3vbik27,0,0,0,0,0,0,0,0,"PP, quiere hacer de la mentira una verdad !",replied_to,7567
